2018-01-15 10:48:08.743 INFO  Starting Forge Server.
2018-05-24 11:35:06.414 WARN  should not print this
2018-05-24 11:35:16.412 WARN  run
2018-05-24 11:35:16.413 WARN  have timer, cancle it
2018-05-24 11:35:16.413 WARN  should not print this
2018-05-24 11:35:26.413 WARN  should not print this
2018-05-24 11:35:26.413 WARN  run
2018-05-24 11:35:26.413 WARN  have timer, cancle it
2018-05-24 11:35:36.412 WARN  should not print this
2018-05-24 11:35:36.412 WARN  run
2018-05-24 11:35:36.413 WARN  have timer, cancle it
2018-05-24 11:35:46.412 WARN  should not print this
2018-05-24 11:35:46.413 WARN  run
2018-05-24 11:35:46.414 WARN  have timer, cancle it
2018-05-24 11:35:50.713 INFO  Updated last alarm event process time to 2018-05-24 11:35:50.712
2018-05-24 11:35:50.713 INFO  Processed 9 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-05-24 11:20:53.599 to 2018-05-24 11:35:50.712
2018-05-24 11:35:56.412 WARN  run
2018-05-24 11:35:56.413 WARN  have timer, cancle it
2018-05-24 11:35:56.414 WARN  should not print this
2018-05-24 11:36:06.412 WARN  run
2018-05-24 11:36:06.413 WARN  should not print this
2018-05-24 11:36:06.413 WARN  have timer, cancle it
2018-05-24 11:36:16.412 WARN  should not print this
2018-05-24 11:36:16.413 WARN  run
2018-05-24 11:36:16.414 WARN  have timer, cancle it
2018-05-24 11:36:26.413 WARN  run
2018-05-24 11:36:26.414 WARN  should not print this
2018-05-24 11:36:26.414 WARN  have timer, cancle it
2018-05-24 11:36:36.412 WARN  should not print this
2018-05-24 11:36:36.415 WARN  run
2018-05-24 11:36:36.415 WARN  have timer, cancle it
2018-05-24 11:36:46.412 WARN  run
2018-05-24 11:36:46.412 WARN  have timer, cancle it
2018-05-24 11:36:46.413 WARN  should not print this
2018-05-24 11:36:53.701 INFO  Updated last alarm event process time to 2018-05-24 11:36:53.7
2018-05-24 11:36:53.702 INFO  Processed 1 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-05-24 11:35:50.713 to 2018-05-24 11:36:53.7
2018-05-24 11:36:56.413 WARN  should not print this
2018-05-24 11:36:56.413 WARN  run
2018-05-24 11:36:56.414 WARN  have timer, cancle it
2018-05-24 11:37:06.412 WARN  should not print this
2018-05-24 11:37:06.413 WARN  run
2018-05-24 11:37:06.413 WARN  have timer, cancle it
2018-05-24 11:37:16.414 WARN  run
2018-05-24 11:37:16.414 WARN  should not print this
2018-05-24 11:37:16.414 WARN  have timer, cancle it
2018-05-24 11:37:26.412 WARN  should not print this
2018-05-24 11:37:26.413 WARN  run
2018-05-24 11:37:26.414 WARN  have timer, cancle it
2018-05-24 11:37:36.412 WARN  run
2018-05-24 11:37:36.413 WARN  should not print this
2018-05-24 11:37:36.413 WARN  have timer, cancle it
2018-05-24 11:37:46.412 WARN  should not print this
2018-05-24 11:37:46.413 WARN  run
2018-05-24 11:37:46.414 WARN  have timer, cancle it
2018-05-24 11:37:56.413 WARN  should not print this
2018-05-24 11:37:56.413 WARN  run
2018-05-24 11:37:56.414 WARN  have timer, cancle it
2018-05-24 11:38:06.413 WARN  should not print this
2018-05-24 11:38:06.413 WARN  run
2018-05-24 11:38:06.414 WARN  have timer, cancle it
2018-05-24 11:38:16.413 WARN  should not print this
2018-05-24 11:38:16.413 WARN  run
2018-05-24 11:38:16.414 WARN  have timer, cancle it
2018-05-24 11:38:26.413 WARN  run
2018-05-24 11:38:26.414 WARN  have timer, cancle it
2018-05-24 11:38:26.414 WARN  should not print this
2018-05-24 11:38:36.412 WARN  should not print this
2018-05-24 11:38:36.413 WARN  run
2018-05-24 11:38:36.415 WARN  have timer, cancle it
2018-05-24 11:38:46.412 WARN  run
2018-05-24 11:38:46.413 WARN  should not print this
2018-05-24 11:38:46.413 WARN  have timer, cancle it
2018-05-24 11:38:52.385 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 11:38:54.978 INFO  Executed vmMetricsCalculator (0.112 seconds) - [published 251 nodes, 502 observations, published 145 nodes, 145 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 145 nodes, 145 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 147 nodes, 147 observations, published 96 nodes, 185 observations]
2018-05-24 11:38:54.979 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 11:38:54.979 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 11:38:54.980 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:38:54.980 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:38:54.985 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 128 observations
2018-05-24 11:38:54.986 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 11:38:56.413 WARN  should not print this
2018-05-24 11:38:56.414 WARN  run
2018-05-24 11:38:56.414 WARN  have timer, cancle it
2018-05-24 11:39:06.413 WARN  should not print this
2018-05-24 11:39:06.413 WARN  run
2018-05-24 11:39:06.414 WARN  have timer, cancle it
2018-05-24 11:39:07.313 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 11:39:16.413 WARN  run
2018-05-24 11:39:16.414 WARN  should not print this
2018-05-24 11:39:16.414 WARN  have timer, cancle it
2018-05-24 11:39:26.413 WARN  should not print this
2018-05-24 11:39:26.413 WARN  run
2018-05-24 11:39:26.414 WARN  have timer, cancle it
2018-05-24 11:39:36.412 WARN  run
2018-05-24 11:39:36.414 WARN  should not print this
2018-05-24 11:39:36.414 WARN  have timer, cancle it
2018-05-24 11:39:46.412 WARN  should not print this
2018-05-24 11:39:46.413 WARN  run
2018-05-24 11:39:46.414 WARN  have timer, cancle it
2018-05-24 11:39:56.413 WARN  run
2018-05-24 11:39:56.414 WARN  have timer, cancle it
2018-05-24 11:39:56.414 WARN  should not print this
2018-05-24 11:40:06.413 WARN  run
2018-05-24 11:40:06.414 WARN  have timer, cancle it
2018-05-24 11:40:06.414 WARN  should not print this
2018-05-24 11:40:16.413 WARN  should not print this
2018-05-24 11:40:16.413 WARN  run
2018-05-24 11:40:16.414 WARN  have timer, cancle it
2018-05-24 11:40:26.413 WARN  run
2018-05-24 11:40:26.414 WARN  should not print this
2018-05-24 11:40:26.414 WARN  have timer, cancle it
2018-05-24 11:40:36.412 WARN  run
2018-05-24 11:40:36.414 WARN  have timer, cancle it
2018-05-24 11:40:36.414 WARN  should not print this
2018-05-24 11:40:46.413 WARN  run
2018-05-24 11:40:46.414 WARN  should not print this
2018-05-24 11:40:46.414 WARN  have timer, cancle it
2018-05-24 11:40:56.413 WARN  run
2018-05-24 11:40:56.414 WARN  should not print this
2018-05-24 11:40:56.414 WARN  have timer, cancle it
2018-05-24 11:41:06.413 WARN  should not print this
2018-05-24 11:41:06.413 WARN  run
2018-05-24 11:41:06.413 WARN  have timer, cancle it
2018-05-24 11:41:16.413 WARN  run
2018-05-24 11:41:16.414 WARN  have timer, cancle it
2018-05-24 11:41:16.414 WARN  should not print this
2018-05-24 11:41:26.413 WARN  run
2018-05-24 11:41:26.414 WARN  should not print this
2018-05-24 11:41:26.414 WARN  have timer, cancle it
2018-05-24 11:41:36.412 WARN  should not print this
2018-05-24 11:41:36.413 WARN  run
2018-05-24 11:41:36.414 WARN  have timer, cancle it
2018-05-24 11:41:46.412 WARN  should not print this
2018-05-24 11:41:46.413 WARN  run
2018-05-24 11:41:46.414 WARN  have timer, cancle it
2018-05-24 11:41:56.412 WARN  run
2018-05-24 11:41:56.413 WARN  should not print this
2018-05-24 11:41:56.413 WARN  have timer, cancle it
2018-05-24 11:42:06.413 WARN  run
2018-05-24 11:42:06.414 WARN  should not print this
2018-05-24 11:42:06.414 WARN  have timer, cancle it
2018-05-24 11:42:16.413 WARN  run
2018-05-24 11:42:16.413 WARN  have timer, cancle it
2018-05-24 11:42:16.413 WARN  should not print this
2018-05-24 11:42:26.413 WARN  run
2018-05-24 11:42:26.414 WARN  have timer, cancle it
2018-05-24 11:42:26.414 WARN  should not print this
2018-05-24 11:42:36.413 WARN  run
2018-05-24 11:42:36.416 WARN  should not print this
2018-05-24 11:42:36.416 WARN  have timer, cancle it
2018-05-24 11:42:46.413 WARN  run
2018-05-24 11:42:46.414 WARN  have timer, cancle it
2018-05-24 11:42:46.414 WARN  should not print this
2018-05-24 11:42:56.412 WARN  should not print this
2018-05-24 11:42:56.413 WARN  run
2018-05-24 11:42:56.413 WARN  have timer, cancle it
2018-05-24 11:43:06.413 WARN  should not print this
2018-05-24 11:43:06.413 WARN  run
2018-05-24 11:43:06.414 WARN  have timer, cancle it
2018-05-24 11:43:16.412 WARN  should not print this
2018-05-24 11:43:16.412 WARN  run
2018-05-24 11:43:16.413 WARN  have timer, cancle it
2018-05-24 11:43:26.413 WARN  should not print this
2018-05-24 11:43:26.413 WARN  run
2018-05-24 11:43:26.414 WARN  have timer, cancle it
2018-05-24 11:43:36.412 WARN  run
2018-05-24 11:43:36.413 WARN  should not print this
2018-05-24 11:43:36.414 WARN  have timer, cancle it
2018-05-24 11:43:46.412 WARN  should not print this
2018-05-24 11:43:46.413 WARN  run
2018-05-24 11:43:46.414 WARN  have timer, cancle it
2018-05-24 11:43:52.162 INFO  Executed updateVMwareFolderService (0.004 seconds) - Update Folder Service Tree took 0.004 seconds
2018-05-24 11:43:52.398 INFO  Executed vmObjectDeletion (0.014 seconds) - no updates
2018-05-24 11:43:52.399 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 11:43:55.153 INFO  Executed vmMetricsCalculator (0.174 seconds) - [published 253 nodes, 506 observations, published 146 nodes, 146 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 21.0ms, total time taken for calculating metrics = 22.0ms. published 146 nodes, 146 observations, Time taken to partition and execute query = 1.0ms, total time taken for calculating metrics = 1.0ms. published 148 nodes, 148 observations, published 99 nodes, 188 observations]
2018-05-24 11:43:55.154 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 11:43:55.154 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 11:43:55.154 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:43:55.155 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:43:55.161 INFO  Executed vSwitchMetricsCalculator (0.006 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 6.0ms. published 27 nodes, 128 observations
2018-05-24 11:43:55.162 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 11:43:56.412 WARN  run
2018-05-24 11:43:56.413 WARN  have timer, cancle it
2018-05-24 11:43:56.413 WARN  should not print this
2018-05-24 11:44:06.413 WARN  run
2018-05-24 11:44:06.414 WARN  should not print this
2018-05-24 11:44:06.414 WARN  have timer, cancle it
2018-05-24 11:44:07.314 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 11:44:16.413 WARN  should not print this
2018-05-24 11:44:16.413 WARN  run
2018-05-24 11:44:16.413 WARN  have timer, cancle it
2018-05-24 11:44:26.413 WARN  run
2018-05-24 11:44:26.413 WARN  have timer, cancle it
2018-05-24 11:44:26.413 WARN  should not print this
2018-05-24 11:44:36.412 WARN  run
2018-05-24 11:44:36.412 WARN  have timer, cancle it
2018-05-24 11:44:36.412 WARN  should not print this
2018-05-24 11:44:46.413 WARN  run
2018-05-24 11:44:46.414 WARN  should not print this
2018-05-24 11:44:46.414 WARN  have timer, cancle it
2018-05-24 11:44:56.412 WARN  should not print this
2018-05-24 11:44:56.416 WARN  run
2018-05-24 11:44:56.416 WARN  have timer, cancle it
2018-05-24 11:45:06.413 WARN  should not print this
2018-05-24 11:45:06.413 WARN  run
2018-05-24 11:45:06.414 WARN  have timer, cancle it
2018-05-24 11:45:16.412 WARN  should not print this
2018-05-24 11:45:16.413 WARN  run
2018-05-24 11:45:16.413 WARN  have timer, cancle it
2018-05-24 11:45:26.413 WARN  run
2018-05-24 11:45:26.413 WARN  should not print this
2018-05-24 11:45:26.413 WARN  have timer, cancle it
2018-05-24 11:45:36.412 WARN  should not print this
2018-05-24 11:45:36.413 WARN  run
2018-05-24 11:45:36.413 WARN  have timer, cancle it
2018-05-24 11:45:46.413 WARN  run
2018-05-24 11:45:46.414 WARN  should not print this
2018-05-24 11:45:46.414 WARN  have timer, cancle it
2018-05-24 11:45:56.413 WARN  should not print this
2018-05-24 11:45:56.413 WARN  run
2018-05-24 11:45:56.414 WARN  have timer, cancle it
2018-05-24 11:46:06.413 WARN  run
2018-05-24 11:46:06.414 WARN  should not print this
2018-05-24 11:46:06.414 WARN  have timer, cancle it
2018-05-24 11:46:16.412 WARN  should not print this
2018-05-24 11:46:16.412 WARN  run
2018-05-24 11:46:16.412 WARN  have timer, cancle it
2018-05-24 11:46:26.413 WARN  run
2018-05-24 11:46:26.413 WARN  should not print this
2018-05-24 11:46:26.413 WARN  have timer, cancle it
2018-05-24 11:46:36.412 WARN  should not print this
2018-05-24 11:46:36.414 WARN  run
2018-05-24 11:46:36.414 WARN  have timer, cancle it
2018-05-24 11:46:46.412 WARN  should not print this
2018-05-24 11:46:46.413 WARN  run
2018-05-24 11:46:46.414 WARN  have timer, cancle it
2018-05-24 11:46:56.413 WARN  run
2018-05-24 11:46:56.414 WARN  should not print this
2018-05-24 11:46:56.414 WARN  have timer, cancle it
2018-05-24 11:47:06.413 WARN  should not print this
2018-05-24 11:47:06.413 WARN  run
2018-05-24 11:47:06.414 WARN  have timer, cancle it
2018-05-24 11:47:16.414 WARN  should not print this
2018-05-24 11:47:16.414 WARN  run
2018-05-24 11:47:16.414 WARN  have timer, cancle it
2018-05-24 11:47:26.413 WARN  should not print this
2018-05-24 11:47:26.413 WARN  run
2018-05-24 11:47:26.414 WARN  have timer, cancle it
2018-05-24 11:47:36.413 WARN  should not print this
2018-05-24 11:47:36.414 WARN  run
2018-05-24 11:47:36.414 WARN  have timer, cancle it
2018-05-24 11:47:46.412 WARN  run
2018-05-24 11:47:46.413 WARN  should not print this
2018-05-24 11:47:46.413 WARN  have timer, cancle it
2018-05-24 11:47:56.413 WARN  should not print this
2018-05-24 11:47:56.413 WARN  run
2018-05-24 11:47:56.413 WARN  have timer, cancle it
2018-05-24 11:48:06.413 WARN  should not print this
2018-05-24 11:48:06.413 WARN  run
2018-05-24 11:48:06.414 WARN  have timer, cancle it
2018-05-24 11:48:16.412 WARN  run
2018-05-24 11:48:16.413 WARN  have timer, cancle it
2018-05-24 11:48:16.413 WARN  should not print this
2018-05-24 11:48:26.413 WARN  run
2018-05-24 11:48:26.413 WARN  have timer, cancle it
2018-05-24 11:48:26.414 WARN  should not print this
2018-05-24 11:48:36.413 WARN  should not print this
2018-05-24 11:48:36.414 WARN  run
2018-05-24 11:48:36.414 WARN  have timer, cancle it
2018-05-24 11:48:46.412 WARN  should not print this
2018-05-24 11:48:46.413 WARN  run
2018-05-24 11:48:46.413 WARN  have timer, cancle it
2018-05-24 11:48:52.400 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.0 seconds) - no updates
2018-05-24 11:48:55.378 INFO  Executed vmMetricsCalculator (0.224 seconds) - [published 252 nodes, 504 observations, published 146 nodes, 146 observations, published 62 nodes, 124 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 146 nodes, 146 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 1.0ms. published 148 nodes, 148 observations, published 99 nodes, 188 observations]
2018-05-24 11:48:55.378 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-05-24 11:48:55.379 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-05-24 11:48:55.379 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:48:55.380 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-05-24 11:48:55.385 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 128 observations
2018-05-24 11:48:55.385 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-05-24 11:48:56.413 WARN  run
2018-05-24 11:48:56.415 WARN  should not print this
2018-05-24 11:48:56.415 WARN  have timer, cancle it
2018-05-24 11:49:06.413 WARN  run
2018-05-24 11:49:06.413 WARN  should not print this
2018-05-24 11:49:06.413 WARN  have timer, cancle it
2018-05-24 11:49:07.315 INFO  Executed updateVMsIdentity (0.0 seconds) - Update vmotion vms identity 0.0 seconds
2018-05-24 11:49:16.412 WARN  should not print this
2018-05-24 11:49:16.413 WARN  run
2018-05-24 11:49:16.413 WARN  have timer, cancle it
